trip_id,pred_eta_s,gt_eta_s,ae,ape
580#part9,2973.360317033387,2984.4,11.039682966612872,0.0036991297971494677
590#part0,5709.450550887419,5990.4,280.9494491125806,0.04689994810239394
590#part1,9282.083027545697,9704.1,422.01697245430296,0.04348852263005358
590#part10,986.3512142688916,1002.2,15.848785731108478,0.01581399494223556
590#part11,2444.7660903204296,2434.0,10.766090320429612,0.004423208841589816
590#part12,259.02223561080376,201.1,57.92223561080377,0.28802702939236086
590#part13,52.75333442928894,24.3,28.45333442928894,1.1709191123164173
590#part14,92.43393713532336,31.4,61.03393713532336,1.943755959723674
590#part15,11306.78828961878,11945.1,638.3117103812201,0.05343711734361538
590#part16,3013.2484447197753,3053.7,40.45155528022451,0.01324673519999493
590#part17,47.59774394975251,17.3,30.297743949752512,1.7513146791764458
590#part2,1928.8297387641385,1765.0,163.82973876413848,0.0928213817360558
590#part3,2228.709274970761,2092.1,136.6092749707609,0.06529767935125516
590#part4,2146.173446152425,2288.1,141.92655384757472,0.06202812545237303
590#part5,1476.1061945700926,1341.2,134.90619457009257,0.10058618742178091
590#part6,6941.709808717619,6965.9,24.19019128238051,0.0034726584192108
590#part7,2138.664660076878,2152.5,13.835339923121865,0.0064275679085351286
590#part8,5510.486934331434,5685.4,174.91306566856565,0.030765305109326638
590#part9,8480.668796842112,8831.8,351.1312031578873,0.039757603564153095
60#part0,4331.489812519854,4523.9,192.4101874801454,0.042531927646531846
60#part1,4170.686548995998,4204.0,33.31345100400176,0.007924227165557032
60#part10,4144.458942240299,4251.7,107.2410577597011,0.025223100820777833
60#part11,5727.426051428837,5802.4,74.97394857116251,0.012921196155239645
60#part12,5126.912317620077,5336.7,209.78768237992244,0.03931037577152968
60#part13,6915.535086333577,7100.4,184.86491366642258,0.02603584497583553
60#part14,4595.6265797192455,4812.9,217.27342028075418,0.04514397146850219
60#part15,3599.0021265759733,3811.6,212.5978734240266,0.05577654355756811
60#part16,3994.4797759864446,4072.7,78.22022401355525,0.01920598718627821
60#part17,2266.9781559562625,2345.9,78.92184404373756,0.03364245877647707
60#part18,56.63888473452073,48.1,8.538884734520728,0.1775235911542771
60#part19,1225.1382846951783,1202.3,22.838284695178345,0.018995495878880768
60#part2,4646.570229834553,4646.6,0.029770165447189356,6.4068707113135095e-06
60#part20,3811.9988744826073,3966.4,154.40112551739276,0.038927270451137745
60#part21,4234.565156374912,4397.1,162.5348436250888,0.03696409988972022
60#part22,30.464168951591105,32.5,2.0358310484088946,0.06264095533565829
60#part23,69.29553566029357,48.300000000000004,20.995535660293562,0.4346901793021441
60#part24,95.52796600385459,72.2,23.327966003854584,0.3231020222140524
60#part25,74.00649073990995,59.9,14.106490739909951,0.2355006801320526
60#part26,165.81629732334852,199.5,33.68370267665148,0.1688406149205588
60#part27,1284.5208535454642,1291.2,6.679146454535839,0.005172820983996158
60#part28,4079.739238980885,4192.7,112.96076101911467,0.026942247482318
60#part29,5922.0673285041885,6055.4,133.33267149581116,0.022018804950261116
60#part3,1454.81724125668,1486.2,31.382758743319982,0.021116107349831773
60#part4,4241.629202255179,4340.7,99.070797744821,0.0228236915116965
60#part5,2870.1050995971373,2902.4,32.29490040286282,0.01112696403075483
60#part6,3005.782941873926,3172.5,166.71705812607388,0.05255068814060642
60#part7,5682.9686794413155,5837.9,154.9313205586841,0.026538878802083644
60#part8,2464.8410943074737,2546.8,81.95890569252651,0.03218113149541641
60#part9,709.5337452096214,709.9,0.366254790378548,0.0005159244828546951
600#part0,70.1692531713725,26.4,43.769253171372505,1.6579262564913828
600#part1,73.78730155109321,17.2,56.587301551093205,3.289959392505419
600#part10,427.39556330046736,341.7,85.69556330046737,0.25079181533645706
600#part11,5041.571863085638,5223.9,182.3281369143615,0.03490268514220439
600#part12,3295.4275630992884,3265.1,30.327563099288454,0.009288402529566768
600#part13,79.43197100484524,8.100000000000001,71.33197100484523,8.80641617343768
600#part14,107.7114038745604,6.7,101.0114038745604,15.076328936501552
600#part15,2805.025032205325,2810.8,5.774967794675376,0.002054563752197017
600#part16,4608.597936364051,4737.2,128.60206363594898,0.02714727341804209
600#part17,6132.428586278042,6359.0,226.57141372195838,0.03563003832708891
600#part18,2938.1125290018426,3007.6,69.48747099815728,0.023103960299959196
600#part19,4300.5354063871955,4389.4,88.86459361280413,0.020245271247278474
600#part2,76.69946380728732,32.6,44.099463807287314,1.3527442885670955
600#part20,2335.414075286397,2270.2,65.21407528639702,0.028726136589902664
600#part21,1268.4676884728772,1260.5,7.967688472877171,0.006321053925328973
600#part22,2501.2461482609447,2493.0,8.246148260944665,0.00330772092296216
600#part23,130.58450913997532,19.0,111.58450913997532,5.872868902103964
600#part24,106.14069872674845,47.8,58.34069872674846,1.2205167097646121
600#part25,4243.361525232942,4408.5,165.13847476705814,0.03745910735330796
600#part26,3584.425907739793,3622.9,38.47409226020727,0.010619694791522612
600#part27,98.89177331207586,53.7,45.19177331207585,0.8415600244334422
600#part28,120.36473467829299,61.699999999999996,58.664734678292994,0.9508060725817342
600#part29,84.63703479295988,31.5,53.13703479295988,1.6868899934272978
600#part3,113.44638871699644,39.300000000000004,74.14638871699643,1.8866765576843871
600#part4,89.90031478574004,13.4,76.50031478574003,5.708978715353734
600#part5,2852.0829842455455,2946.8,94.71701575445468,0.03214232922304014
600#part6,4851.96598236396,5025.5,173.5340176360396,0.03453069697264742
600#part7,8048.62446163001,8318.6,269.9755383699903,0.03245444406149957
600#part8,96.99689114942888,32.1,64.89689114942888,2.0217100046551053
600#part9,50.471742374503684,5.8,44.67174237450369,7.7020245473282225
610#part0,9970.795972397422,10381.0,410.2040276025782,0.03951488561820424
610#part1,9356.3688165896,9757.2,400.8311834104006,0.04108055419694181
610#part2,8439.734082468602,8854.3,414.56591753139764,0.04682085738357608
610#part3,6345.263789997068,6644.8,299.5362100029324,0.045078288286018
620#part0,4650.916817383718,4819.0,168.0831826162821,0.0348792659506707
620#part1,1305.4340690014235,1368.9,63.465930998576596,0.046362722622964855
620#part10,19.74713587699854,11.5,8.247135876998541,0.7171422501737862
620#part11,3185.9626088636824,3333.6,147.63739113631755,0.04428767432694911
620#part12,2453.207368413998,2473.1,19.8926315860017,0.008043601789657392
620#part13,11.474296509587553,5.1,6.374296509587554,1.249862060703442
620#part14,24.859767932477105,19.6,5.259767932477104,0.26835550675903586
620#part15,27.918788032848752,17.2,10.718788032848753,0.6231853507470205
620#part16,19.328608952547132,17.4,1.9286089525471333,0.11083959497397318
620#part17,36.30906187104991,15.5,20.809061871049913,1.3425201207128976
620#part18,17.581920512740897,11.0,6.581920512740897,0.5983564102491724
620#part19,23.856066725616614,9.5,14.356066725616614,1.5111649184859595
620#part2,17.90582928567676,4.1,13.80582928567676,3.3672754355309173
620#part20,21.302344536232084,18.3,3.0023445362320835,0.16406254296350184
620#part21,23.50723143800896,11.0,12.507231438008962,1.1370210398189966
620#part22,1675.8519625587994,1740.4,64.54803744120068,0.037088047254194824
620#part23,599.4160940420362,583.3,16.116094042036252,0.02762916859598192
620#part24,1.4387741846203501,0.1,1.33877418462035,1.33877418462035
620#part3,3640.083309773017,3706.9,66.81669022698316,0.018024950828720267
620#part4,5621.547858753766,5693.2,71.65214124623344,0.012585565454618395
620#part5,931.6351184370213,940.7,9.064881562978712,0.009636315045156493
620#part6,14.721899953810654,3.4000000000000004,11.321899953810654,3.3299705746501918
620#part7,2862.5335471377125,2989.9,127.36645286228759,0.04259890058606896
620#part8,894.8767989533266,903.7,8.82320104667349,0.009763418221393701
620#part9,31.391178339950326,10.8,20.591178339950325,1.9065905870324373
630#part0,4303.255394875163,4381.6,78.34460512483747,0.01788036450722053
630#part1,4958.526097134595,5240.7,282.17390286540467,0.05384278872391182
630#part10,5764.737806547923,6017.6,252.862193452077,0.04202043895441322
630#part11,4553.499633896026,4677.7,124.20036610397347,0.026551588623463126
630#part12,3893.3365418110625,3970.2,76.86345818893733,0.019360097271910064
630#part13,34.20323038466487,21.8,12.40323038466487,0.5689555222323335
630#part14,38.58135301516947,30.3,8.281353015169469,0.2733119806986623
630#part15,2376.957381309742,2372.9,4.057381309741686,0.0017098829743106266
630#part16,1878.2321864374178,1935.2,56.96781356258225,0.029437687868221502
630#part17,4532.934356482533,4649.2,116.26564351746674,0.02500766659155699
630#part18,1737.104198703291,1783.2,46.09580129670894,0.025850045590348217
630#part19,36.72818163161746,23.2,13.52818163161746,0.5831112772248905
630#part2,23.81955261764542,19.0,4.819552617645421,0.2536606640866011
630#part20,46.139526179431954,32.9,13.239526179431955,0.40241720910127526
630#part21,2773.050766618677,2823.7,50.64923338132303,0.0179371864508705
630#part22,6315.149813409376,6536.7,221.55018659062353,0.03389327743213296
630#part23,5723.469130775369,6076.1,352.63086922463117,0.05803572509086933
630#part24,57.93232525683253,38.3,19.63232525683253,0.5125933487423637
630#part25,74.18897840742186,57.300000000000004,16.888978407421853,0.2947465690649538
630#part26,50.83583634564401,24.0,26.83583634564401,1.118159847735167
630#part27,4461.238235382528,4628.9,167.66176461747182,0.03622064953174012
630#part28,4967.9374850791755,5210.7,242.7625149208243,0.046589232717451454
630#part29,5193.983165653239,5413.0,219.01683434676124,0.04046126627503441
630#part3,43.22339438303344,32.300000000000004,10.923394383033433,0.33818558461403814
630#part30,27.0570187230162,17.5,9.5570187230162,0.5461153556009256
630#part31,94.53874879336067,88.5,6.038748793360668,0.06823444964249342
630#part32,35.42994233018009,27.200000000000003,8.229942330180087,0.3025714091977973
630#part33,1713.6307052356644,1680.2,33.43070523566439,0.019896860633058202
630#part34,206.33361406753022,209.0,2.6663859324697796,0.01275782742808507
630#part4,4389.480144360552,4497.8,108.31985563944818,0.024082852870169456
630#part5,4287.586908177417,4377.4,89.81309182258246,0.020517451414671373
